info function time diff
exit_omp-128-128-128 dgemm_nt_kern 148.690281000 1.292926000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 149.983207000 0.092649000
enter_omp-gemm-128-128-128 dgemm_nt_kern 150.075856000 0.014924000
offload_wait __tgt_rtl_run_target_team_region 150.090780000 0.014637000
offload_return __tgt_rtl_run_target_team_region 150.105417000 0.015329000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 150.120746000 0.024853000
exit_omp-128-128-128 dgemm_nt_kern 150.145599000 1.305289000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 151.450888000 0.094563000
enter_omp-gemm-128-128-128 dgemm_nt_kern 151.545451000 0.012940000
offload_wait __tgt_rtl_run_target_team_region 151.558391000 0.016565000
offload_return __tgt_rtl_run_target_team_region 151.574956000 0.013169000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 151.588125000 0.024786000
exit_omp-128-128-128 dgemm_nt_kern 151.612911000 1.309745000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 152.922656000 0.091161000
enter_omp-gemm-128-128-128 dgemm_nt_kern 153.013817000 0.012956000
offload_wait __tgt_rtl_run_target_team_region 153.026773000 0.015487000
offload_return __tgt_rtl_run_target_team_region 153.042260000 0.014269000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 153.056529000 0.027166000
exit_omp-128-128-128 dgemm_nt_kern 153.083695000 1.282477000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 154.366172000 0.097609000
enter_omp-gemm-128-128-128 dgemm_nt_kern 154.463781000 0.018290000
offload_wait __tgt_rtl_run_target_team_region 154.482071000 0.018712000
offload_return __tgt_rtl_run_target_team_region 154.500783000 0.011306000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 154.512089000 0.027013000
exit_omp-128-128-128 dgemm_nt_kern 154.539102000 1.264156000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 155.803258000 0.089769000
enter_omp-gemm-128-128-128 dgemm_nt_kern 155.893027000 0.015848000
offload_wait __tgt_rtl_run_target_team_region 155.908875000 0.014735000
offload_return __tgt_rtl_run_target_team_region 155.923610000 0.015052000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 155.938662000 0.025246000
exit_omp-128-128-128 dgemm_nt_kern 155.963908000 1.316747000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 157.280655000 0.095599000
enter_omp-gemm-128-128-128 dgemm_nt_kern 157.376254000 0.013020000
offload_wait __tgt_rtl_run_target_team_region 157.389274000 0.015040000
offload_return __tgt_rtl_run_target_team_region 157.404314000 0.014275000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 157.418589000 0.027071000
exit_omp-128-128-128 dgemm_nt_kern 157.445660000 1.269009000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 158.714669000 0.103112000
enter_omp-gemm-128-128-128 dgemm_nt_kern 158.817781000 0.012921000
offload_wait __tgt_rtl_run_target_team_region 158.830702000 0.017162000
offload_return __tgt_rtl_run_target_team_region 158.847864000 0.012864000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 158.860728000 0.027350000
exit_omp-128-128-128 dgemm_nt_kern 158.888078000 1.302021000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 160.190099000 0.101635000
enter_omp-gemm-128-128-128 dgemm_nt_kern 160.291734000 0.020294000
offload_wait __tgt_rtl_run_target_team_region 160.312028000 0.017635000
offload_return __tgt_rtl_run_target_team_region 160.329663000 0.012806000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 160.342469000 0.027215000
exit_omp-128-128-128 dgemm_nt_kern 160.369684000 1.294553000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 161.664237000 0.109150000
enter_omp-gemm-128-128-128 dgemm_nt_kern 161.773387000 0.013276000
offload_wait __tgt_rtl_run_target_team_region 161.786663000 0.016767000
offload_return __tgt_rtl_run_target_team_region 161.803430000 0.012771000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 161.816201000 0.035588000
exit_omp-128-128-128 dgemm_nt_kern 161.851789000 1.311803000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 163.163592000 0.095412000
enter_omp-gemm-128-128-128 dgemm_nt_kern 163.259004000 0.012984000
offload_wait __tgt_rtl_run_target_team_region 163.271988000 0.016833000
offload_return __tgt_rtl_run_target_team_region 163.288821000 0.013304000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 163.302125000 0.027122000
exit_omp-128-128-128 dgemm_nt_kern 163.329247000 1.337445000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 164.666692000 0.098373000
enter_omp-gemm-128-128-128 dgemm_nt_kern 164.765065000 0.012983000
offload_wait __tgt_rtl_run_target_team_region 164.778048000 0.015079000
offload_return __tgt_rtl_run_target_team_region 164.793127000 0.019902000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 164.813029000 0.029352000
exit_omp-128-128-128 dgemm_nt_kern 164.842381000 1.262952000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 166.105333000 0.095829000
enter_omp-gemm-128-128-128 dgemm_nt_kern 166.201162000 0.018866000
offload_wait __tgt_rtl_run_target_team_region 166.220028000 0.017167000
offload_return __tgt_rtl_run_target_team_region 166.237195000 0.017496000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 166.254691000 0.028968000
exit_omp-128-128-128 dgemm_nt_kern 166.283659000 1.281295000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 167.564954000 0.112141000
enter_omp-gemm-128-128-128 dgemm_nt_kern 167.677095000 0.012923000
offload_wait __tgt_rtl_run_target_team_region 167.690018000 0.016669000
offload_return __tgt_rtl_run_target_team_region 167.706687000 0.013162000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 167.719849000 0.035453000
exit_omp-128-128-128 dgemm_nt_kern 167.755302000 0.035453000
