info function time diff
enter_omp-gemm-64-64-64 dgemm_nt_kern 102.996142000 0.016621000
offload_wait __tgt_rtl_run_target_team_region 103.012763000 0.004673000
offload_return __tgt_rtl_run_target_team_region 103.017436000 0.010120000
data_out_copy-gemm-64-64-64 dgemm_nt_kern 103.027556000 0.021987000
exit_omp-64-64-64 dgemm_nt_kern 103.049543000 0.368191000
data_in_copy-gemm-64-64-64 dgemm_nt_kern 103.417734000 0.019990000
enter_omp-gemm-64-64-64 dgemm_nt_kern 103.437724000 0.013019000
offload_wait __tgt_rtl_run_target_team_region 103.450743000 0.005056000
offload_return __tgt_rtl_run_target_team_region 103.455799000 0.010550000
data_out_copy-gemm-64-64-64 dgemm_nt_kern 103.466349000 0.005872000
exit_omp-64-64-64 dgemm_nt_kern 103.472221000 0.318246000
data_in_copy-gemm-64-64-64 dgemm_nt_kern 103.790467000 0.020939000
enter_omp-gemm-64-64-64 dgemm_nt_kern 103.811406000 0.015127000
offload_wait __tgt_rtl_run_target_team_region 103.826533000 0.003342000
offload_return __tgt_rtl_run_target_team_region 103.829875000 0.010562000
data_out_copy-gemm-64-64-64 dgemm_nt_kern 103.840437000 0.007948000
exit_omp-64-64-64 dgemm_nt_kern 103.848385000 0.318159000
data_in_copy-gemm-64-64-64 dgemm_nt_kern 104.166544000 0.020536000
enter_omp-gemm-64-64-64 dgemm_nt_kern 104.187080000 0.013017000
offload_wait __tgt_rtl_run_target_team_region 104.200097000 0.006315000
offload_return __tgt_rtl_run_target_team_region 104.206412000 0.013310000
data_out_copy-gemm-64-64-64 dgemm_nt_kern 104.219722000 0.005874000
exit_omp-64-64-64 dgemm_nt_kern 104.225596000 0.312747000
data_in_copy-gemm-64-64-64 dgemm_nt_kern 104.538343000 0.020070000
enter_omp-gemm-64-64-64 dgemm_nt_kern 104.558413000 0.015110000
offload_wait __tgt_rtl_run_target_team_region 104.573523000 0.003374000
offload_return __tgt_rtl_run_target_team_region 104.576897000 0.010580000
data_out_copy-gemm-64-64-64 dgemm_nt_kern 104.587477000 0.008308000
exit_omp-64-64-64 dgemm_nt_kern 104.595785000 0.322951000
data_in_copy-gemm-64-64-64 dgemm_nt_kern 104.918736000 0.020033000
enter_omp-gemm-64-64-64 dgemm_nt_kern 104.938769000 0.013410000
offload_wait __tgt_rtl_run_target_team_region 104.952179000 0.003631000
offload_return __tgt_rtl_run_target_team_region 104.955810000 0.014308000
data_out_copy-gemm-64-64-64 dgemm_nt_kern 104.970118000 0.011121000
exit_omp-64-64-64 dgemm_nt_kern 104.981239000 0.318619000
data_in_copy-gemm-64-64-64 dgemm_nt_kern 105.299858000 0.020889000
enter_omp-gemm-64-64-64 dgemm_nt_kern 105.320747000 0.013018000
offload_wait __tgt_rtl_run_target_team_region 105.333765000 0.003865000
offload_return __tgt_rtl_run_target_team_region 105.337630000 0.013979000
data_out_copy-gemm-64-64-64 dgemm_nt_kern 105.351609000 0.011510000
exit_omp-64-64-64 dgemm_nt_kern 105.363119000 0.302298000
data_in_copy-gemm-64-64-64 dgemm_nt_kern 105.665417000 0.020476000
enter_omp-gemm-64-64-64 dgemm_nt_kern 105.685893000 0.015017000
offload_wait __tgt_rtl_run_target_team_region 105.700910000 0.003372000
offload_return __tgt_rtl_run_target_team_region 105.704282000 0.010104000
